,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
296,2,gad7,7,PCA,XG,1,0.548148148148148,0.45045045045045046,37,13,34,27,0,74
297,2,gad7,7,PCA,XG,2,0.5899280575539567,0.4864864864864865,41,13,34,23,1,74
298,2,gad7,7,PCA,XG,3,0.5694444444444444,0.44144144144144143,41,8,39,23,1,74
299,2,gad7,7,PCA,XG,4,0.583941605839416,0.4864864864864865,40,14,33,24,1,74
300,2,gad7,7,PCA,XG,1,0.5142857142857142,0.38738738738738737,36,7,40,28,1,75
301,2,gad7,7,PCA,XG,2,0.6308724832214765,0.5045045045045045,47,9,38,17,1,75
302,2,gad7,7,PCA,XG,3,0.6122448979591836,0.4864864864864865,45,9,38,19,1,75
303,2,gad7,7,PCA,XG,4,0.5833333333333334,0.4594594594594595,42,9,38,22,1,75
304,2,gad7,7,PCA,XG,1,0.6308724832214765,0.5045045045045045,47,9,38,17,1,76
305,2,gad7,7,PCA,XG,2,0.6447368421052632,0.5135135135135135,49,8,39,15,1,76
306,2,gad7,7,PCA,XG,3,0.6442953020134228,0.5225225225225225,48,10,37,16,1,76
307,2,gad7,7,PCA,XG,4,0.6399999999999999,0.5135135135135135,48,9,38,16,1,76
308,2,gad7,7,PCA,XG,1,0.60431654676259,0.5045045045045045,42,14,33,22,1,77
309,2,gad7,7,PCA,XG,2,0.6442953020134228,0.5225225225225225,48,10,37,16,1,77
310,2,gad7,7,PCA,XG,3,0.6122448979591836,0.4864864864864865,45,9,38,19,1,77
311,2,gad7,7,PCA,XG,4,0.6027397260273972,0.4774774774774775,44,9,38,20,1,77
312,2,gad7,7,PCA,XG,1,0.6029411764705882,0.5135135135135135,41,16,31,23,0,78
313,2,gad7,7,PCA,XG,2,0.6176470588235293,0.5315315315315315,42,17,30,22,0,78
314,2,gad7,7,PCA,XG,3,0.5857142857142857,0.4774774774774775,41,12,35,23,0,78
315,2,gad7,7,PCA,XG,4,0.6330935251798561,0.5405405405405406,44,16,31,20,0,78
316,2,gad7,7,PCA,XG,1,0.5801526717557253,0.5045045045045045,38,18,29,26,1,79
317,2,gad7,7,PCA,XG,2,0.5954198473282443,0.5225225225225225,39,19,28,25,1,79
318,2,gad7,7,PCA,XG,3,0.6099290780141843,0.5045045045045045,43,13,34,21,1,79
319,2,gad7,7,PCA,XG,4,0.6388888888888888,0.5315315315315315,46,13,34,18,1,79
320,2,gad7,7,PCA,XG,1,0.5507246376811593,0.44144144144144143,38,11,36,26,1,80
321,2,gad7,7,PCA,XG,2,0.5972222222222222,0.4774774774774775,43,10,37,21,1,80
322,2,gad7,7,PCA,XG,3,0.6164383561643836,0.4954954954954955,45,10,37,19,1,80
323,2,gad7,7,PCA,XG,4,0.6666666666666666,0.5495495495495496,50,11,36,14,0,80
324,2,gad7,7,PCA,XG,1,0.5673758865248227,0.45045045045045046,40,10,37,24,1,81
325,2,gad7,7,PCA,XG,2,0.6442953020134228,0.5225225225225225,48,10,37,16,1,81
326,2,gad7,7,PCA,XG,3,0.6399999999999999,0.5135135135135135,48,9,38,16,1,81
327,2,gad7,7,PCA,XG,4,0.6753246753246752,0.5495495495495496,52,9,38,12,1,81
328,2,gad7,7,PCA,XG,1,0.593103448275862,0.46846846846846846,43,9,38,21,1,82
329,2,gad7,7,PCA,XG,2,0.583941605839416,0.4864864864864865,40,14,33,24,1,82
330,2,gad7,7,PCA,XG,3,0.6,0.4954954954954955,42,13,34,22,1,82
331,2,gad7,7,PCA,XG,4,0.5655172413793104,0.43243243243243246,41,7,40,23,1,82
332,2,gad7,7,PCA,XG,1,0.6122448979591836,0.4864864864864865,45,9,38,19,1,83
333,2,gad7,7,PCA,XG,2,0.6111111111111112,0.4954954954954955,44,11,36,20,0,83
334,2,gad7,7,PCA,XG,3,0.6122448979591836,0.4864864864864865,45,9,38,19,1,83
335,2,gad7,7,PCA,XG,4,0.60431654676259,0.5045045045045045,42,14,33,22,1,83
336,2,gad7,7,PCA,XG,1,0.6015037593984963,0.5225225225225225,40,18,29,24,1,84
337,2,gad7,7,PCA,XG,2,0.6142857142857142,0.5135135135135135,43,14,33,21,1,84
338,2,gad7,7,PCA,XG,3,0.6231884057971013,0.5315315315315315,43,16,31,21,1,84
339,2,gad7,7,PCA,XG,4,0.6176470588235293,0.5315315315315315,42,17,30,22,1,84
340,2,gad7,7,PCA,XG,1,0.6142857142857142,0.5135135135135135,43,14,33,21,1,85
341,2,gad7,7,PCA,XG,2,0.6756756756756757,0.5675675675675675,50,13,34,14,1,85
342,2,gad7,7,PCA,XG,3,0.6442953020134228,0.5225225225225225,48,10,37,16,1,85
343,2,gad7,7,PCA,XG,4,0.6274509803921569,0.4864864864864865,48,6,41,16,1,85
344,2,gad7,7,PCA,XG,1,0.6153846153846154,0.5045045045045045,44,12,35,20,0,86
345,2,gad7,7,PCA,XG,2,0.6344827586206897,0.5225225225225225,46,12,35,18,0,86
346,2,gad7,7,PCA,XG,3,0.625,0.5135135135135135,45,12,35,19,1,86
347,2,gad7,7,PCA,XG,4,0.6533333333333333,0.5315315315315315,49,10,37,15,1,86
348,2,gad7,7,PCA,XG,1,0.5263157894736842,0.43243243243243246,35,13,34,29,1,87
349,2,gad7,7,PCA,XG,2,0.6530612244897958,0.5405405405405406,48,12,35,16,1,87
350,2,gad7,7,PCA,XG,3,0.6527777777777778,0.5495495495495496,47,14,33,17,1,87
351,2,gad7,7,PCA,XG,4,0.625,0.5135135135135135,45,12,35,19,1,87
352,2,gad7,7,PCA,XG,1,0.675,0.5315315315315315,54,5,42,10,1,88
353,2,gad7,7,PCA,XG,2,0.6713286713286712,0.5765765765765766,48,16,31,16,0,88
354,2,gad7,7,PCA,XG,3,0.6482758620689656,0.5405405405405406,47,13,34,17,0,88
355,2,gad7,7,PCA,XG,4,0.7105263157894737,0.6036036036036037,54,13,34,10,0,88
356,2,gad7,7,PCA,XG,1,0.7083333333333333,0.6216216216216216,51,18,29,13,1,89
357,2,gad7,7,PCA,XG,2,0.6388888888888888,0.5315315315315315,46,13,34,18,1,89
358,2,gad7,7,PCA,XG,3,0.6423357664233577,0.5585585585585585,44,18,29,20,1,89
359,2,gad7,7,PCA,XG,4,0.6478873239436619,0.5495495495495496,46,15,32,18,1,89
360,2,gad7,7,PCA,XG,1,0.5797101449275363,0.4774774774774775,40,13,34,24,1,90
361,2,gad7,7,PCA,XG,2,0.6619718309859154,0.5675675675675675,47,16,31,17,1,90
