,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
307,2,phq9,10,PCA,XG,4,0.5954198473282443,0.5225225225225225,39,19,29,24,0,76
308,2,phq9,10,PCA,XG,1,0.6259541984732825,0.5585585585585585,41,21,27,22,1,77
309,2,phq9,10,PCA,XG,2,0.578125,0.5135135135135135,37,20,28,26,1,77
310,2,phq9,10,PCA,XG,3,0.5671641791044777,0.4774774774774775,38,15,33,25,0,77
311,2,phq9,10,PCA,XG,4,0.5801526717557252,0.5045045045045045,38,18,30,25,0,77
312,2,phq9,10,PCA,XG,1,0.5333333333333333,0.4954954954954955,32,23,25,31,1,78
313,2,phq9,10,PCA,XG,2,0.5190839694656489,0.43243243243243246,34,14,34,29,1,78
314,2,phq9,10,PCA,XG,3,0.5581395348837208,0.4864864864864865,36,18,30,27,1,78
315,2,phq9,10,PCA,XG,4,0.5846153846153845,0.5135135135135135,38,19,29,25,1,78
316,2,phq9,10,PCA,XG,1,0.6153846153846153,0.5495495495495496,40,21,27,23,1,79
317,2,phq9,10,PCA,XG,2,0.5757575757575758,0.4954954954954955,38,17,31,25,1,79
318,2,phq9,10,PCA,XG,3,0.5528455284552845,0.5045045045045045,34,22,26,29,1,79
319,2,phq9,10,PCA,XG,4,0.576,0.5225225225225225,36,22,26,27,1,79
320,2,phq9,10,PCA,XG,1,0.573529411764706,0.4774774774774775,39,14,34,24,1,80
321,2,phq9,10,PCA,XG,2,0.624113475177305,0.5225225225225225,44,14,34,19,1,80
322,2,phq9,10,PCA,XG,3,0.5882352941176471,0.4954954954954955,40,15,33,23,1,80
